"DepartamentoCodigo","Departamento","MunicipioCodigo","Municipio","Año","IRCA","Nivel de riesgo","IRCAurbano","Nivel de riesgo urbano","IRCArural","Nivel de riesgo rural","pH","Turbiedad","Color","Coliformes_Totales","Coliformes_Fecales"
"52","Nariño","52323","Gualmatán","2007","52.8","Riesgo alto","42.3","Riesgo alto","76.2","Riesgo alto","8.31","1.62","28.8","482.8","375.8"
"52","Nariño","52323","Gualmatán","2008","53.3","Riesgo alto","53.4","Riesgo alto","49.5","Riesgo alto","8.01","6.43","39.3","808.4","420.1"
"52","Nariño","52323","Gualmatán","2009","44.8","Riesgo alto","44.7","Riesgo alto","44.8","Riesgo alto","8.36","2.37","49.9","242.5","97.9"
"52","Nariño","52323","Gualmatán","2010","38.1","Riesgo alto","31.8","Riesgo medio","39.8","Riesgo alto","7.89","5.98","24.2","162.6","415.8"
"52","Nariño","52323","Gualmatán","2011","43.8","Riesgo alto","52.2","Riesgo alto","40.4","Riesgo alto","8.17","9.92","6.6","345.7","277.5"
"52","Nariño","52323","Gualmatán","2012","48.1","Riesgo alto","30.6","Riesgo medio","51.3","Riesgo alto","6.9","8.94","4.8","40.6","388.2"
"52","Nariño","52323","Gualmatán","2013","39.7","Riesgo alto","35.2","Riesgo alto","47.3","Riesgo alto","7.22","2.56","24.4","769.6","493"
"52","Nariño","52323","Gualmatán","2014","35.1","Riesgo alto","26.2","Riesgo medio","34.9","Riesgo medio","8.18","5.4","21.4","36.8","225.3"
"52","Nariño","52323","Gualmatán","2015","35.7","Riesgo alto","28.2","Riesgo medio","32.8","Riesgo medio","8.21","5.67","39.4","862","227.8"
"52","Nariño","52323","Gualmatán","2016","28.4","Riesgo medio","ND","ND","55.8","Riesgo alto","6.21","3.04","32.1","844.4","435.1"
"52","Nariño","52323","Gualmatán","2017","26.4","Riesgo medio","ND","ND","ND","ND","8.11","6.87","9.2","31.8","494.8"
"52","Nariño","52323","Gualmatán","2018","28.1","Riesgo medio","19.5","Riesgo medio","30.5","Riesgo medio","7.16","2.46","21.9","35.5","105"
"52","Nariño","52323","Gualmatán","2019","28.7","Riesgo medio","28.8","Riesgo medio","28.7","Riesgo medio","7.44","9.4","46.8","119.5","178.1"
"52","Nariño","52323","Gualmatán","2020","23.4","Riesgo medio","30.1","Riesgo medio","20.1","Riesgo medio","7","7.96","24.5","133.7","27.8"
"52","Nariño","52323","Gualmatán","2021","14.7","Riesgo medio","14.0","Riesgo bajo","15.7","Riesgo medio","6.59","2.69","30.9","503.2","59.9"
"52","Nariño","52323","Gualmatán","2022","9.5","Riesgo bajo","9.7","Riesgo bajo","9.3","Riesgo bajo","7.79","6.49","24.3","964.9","30.1"
"52","Nariño","52323","Gualmatán","2023","15.7","Riesgo medio","18.8","Riesgo medio","8.4","Riesgo bajo","7.8","8.92","21.4","787.9","72.7"
"52","Nariño","52352","Iles","2007","36.7","Riesgo alto","38.9","Riesgo alto","22.9","Riesgo medio","7.62","4.6","29.1","158.5","202.6"
"52","Nariño","52352","Iles","2008","35.7","Riesgo alto","25.3","Riesgo medio","40.1","Riesgo alto","7.25","4.86","37.1","351.7","169.1"
"52","Nariño","52352","Iles","2009","23.2","Riesgo medio","8.5","Riesgo bajo","25.7","Riesgo medio","7.15","1.04","15.1","328.6","151"
"52","Nariño","52352","Iles","2010","16.6","Riesgo medio","7.7","Riesgo bajo","17.7","Riesgo medio","6.21","9.46","32.8","199","121.3"
"52","Nariño","52352","Iles","2011","18.8","Riesgo medio","30.2","Riesgo medio","16.6","Riesgo medio","6.83","6","24.5","108.2","121"
"52","Nariño","52352","Iles","2012","28.0","Riesgo medio","18.1","Riesgo medio","30.1","Riesgo medio","7.32","5.21","19.7","584.3","349.8"
"52","Nariño","52352","Iles","2013","30.8","Riesgo medio","8.9","Riesgo bajo","34.9","Riesgo medio","6.78","9.96","8.5","757.8","131.8"
"52","Nariño","52352","Iles","2014","46.3","Riesgo alto","76.2","Riesgo alto","48.1","Riesgo alto","7.91","1.99","36.4","220.2","30.7"
"52","Nariño","52352","Iles","2015","50.4","Riesgo alto","ND","ND","52.9","Riesgo alto","7.47","8.22","38.2","597.1","277.6"
"52","Nariño","52352","Iles","2016","40.9","Riesgo alto","ND","ND","ND","ND","6.5","5.13","16.4","380.3","151.4"
"52","Nariño","52352","Iles","2017","46.4","Riesgo alto","ND","ND","ND","ND","6.01","0.42","44.3","833.7","4.5"
"52","Nariño","52352","Iles","2018","45.4","Riesgo alto","36.2","Riesgo alto","46.5","Riesgo alto","6.61","5.18","47","619.1","204.6"
"52","Nariño","52352","Iles","2019","36.2","Riesgo alto","31.8","Riesgo medio","36.6","Riesgo alto","6.8","5.39","13.6","216.5","95.4"
"52","Nariño","52352","Iles","2020","21.6","Riesgo medio","21.6","Riesgo medio","ND","ND","6.26","8.07","17.9","745","28.1"
"52","Nariño","52352","Iles","2021","28.2","Riesgo medio","28.2","Riesgo medio","ND","ND","7.13","9.54","34.6","922.3","421.8"
"52","Nariño","52352","Iles","2022","32.3","Riesgo medio","32.3","Riesgo medio","ND","ND","8.02","5.91","20.6","165.2","309.1"
"52","Nariño","52354","Imués","2007","16.5","Riesgo medio","18.6","Riesgo medio","0.0","Sin riesgo","7.06","8.35","10.6","499.4","90.8"
"52","Nariño","52354","Imués","2008","44.8","Riesgo alto","39.7","Riesgo alto","75.3","Riesgo alto","6.02","2.09","15.2","66.3","449.6"
"52","Nariño","52354","Imués","2009","49.0","Riesgo alto","0.0","Sin riesgo","52.5","Riesgo alto","7.63","2.87","40.9","92.5","211.5"
"52","Nariño","52354","Imués","2010","44.7","Riesgo alto","42.3","Riesgo alto","49.3","Riesgo alto","6.19","6.09","31.4","673.1","488"
"52","Nariño","52354","Imués","2011","42.5","Riesgo alto","29.2","Riesgo medio","57.4","Riesgo alto","7.6","0.03","41.4","717.1","445.1"
"52","Nariño","52354","Imués","2012","45.3","Riesgo alto","7.7","Riesgo bajo","46.3","Riesgo alto","7.7","1.2","19.1","703.8","395"
"52","Nariño","52354","Imués","2013","43.8","Riesgo alto","17.9","Riesgo medio","11.0","Riesgo bajo","7.79","1.17","0.3","833.9","41.6"
"52","Nariño","52354","Imués","2014","44.6","Riesgo alto","ND","ND","22.7","Riesgo medio","7.45","6.79","14.2","668.5","372.1"
"52","Nariño","52354","Imués","2015","43.7","Riesgo alto","18.3","Riesgo medio","0.0","Sin riesgo","7.57","8.83","13.1","867.3","479.8"
"52","Nariño","52354","Imués","2016","42.5","Riesgo alto","ND","ND","ND","ND","7.1","4.95","33","833.6","295.4"
"52","Nariño","52354","Imués","2017","47.6","Riesgo alto","ND","ND","ND","ND","7.31","3.61","45","236.8","370.5"
"52","Nariño","52354","Imués","2018","41.1","Riesgo alto","3.9","Sin riesgo","51.3","Riesgo alto","6.15","7.89","30.5","309.8","362.6"
"52","Nariño","52354","Imués","2019","40.9","Riesgo alto","0.0","Sin riesgo","46.6","Riesgo alto","7.99","5.44","39.8","343.4","49.5"
"52","Nariño","52354","Imués","2020","17.4","Riesgo medio","16.3","Riesgo medio","21.6","Riesgo medio","8.36","7.42","26.1","929.9","145.4"
"52","Nariño","52354","Imués","2021","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","6.76","6.82","16.8","492.7","487.2"
"52","Nariño","52354","Imués","2022","6.4","Riesgo bajo","6.4","Riesgo bajo","ND","ND","6.01","7.83","31.8","432.7","9.5"
"52","Nariño","52354","Imués","2023","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.04","5.42","1.1","491.3","203.1"
"52","Nariño","52356","Ipiales","2007","2.9","Sin riesgo","2.9","Sin riesgo","ND","ND","7.49","7.31","21.3","18.8","58.6"
"52","Nariño","52356","Ipiales","2008","47.6","Riesgo alto","45.2","Riesgo alto","58.1","Riesgo alto","7.08","9.26","11.5","517.8","324.9"
"52","Nariño","52356","Ipiales","2009","51.3","Riesgo alto","5.9","Riesgo bajo","60.9","Riesgo alto","7.67","3.48","49.6","38.8","96.1"
"52","Nariño","52356","Ipiales","2010","41.1","Riesgo alto","22.6","Riesgo medio","54.2","Riesgo alto","6.45","1.51","5.5","151.6","57.6"
"52","Nariño","52356","Ipiales","2011","39.3","Riesgo alto","10.0","Riesgo bajo","56.9","Riesgo alto","7.39","7.5","14.9","83.6","348"
"52","Nariño","52356","Ipiales","2012","37.5","Riesgo alto","65.8","Riesgo alto","40.8","Riesgo alto","8.3","4.83","48.1","687.8","232.2"
"52","Nariño","52356","Ipiales","2013","56.8","Riesgo alto","29.6","Riesgo medio","65.6","Riesgo alto","7.03","2.61","46.9","462.2","38.4"
"52","Nariño","52356","Ipiales","2014","58.8","Riesgo alto","14.4","Riesgo medio","66.5","Riesgo alto","7.83","8.94","26.1","599","26.6"
"52","Nariño","52356","Ipiales","2015","62.4","Riesgo alto","40.2","Riesgo alto","74.5","Riesgo alto","8.43","2.35","42.7","836.8","7.7"
"52","Nariño","52356","Ipiales","2016","57.4","Riesgo alto","ND","ND","83.7","Inviable sanitariamente","7.04","6.3","27.3","34.7","275.1"
"52","Nariño","52356","Ipiales","2017","47.7","Riesgo alto","11.5","Riesgo bajo","35.3","Riesgo alto","6.12","1.94","28.4","369.4","295"
"52","Nariño","52356","Ipiales","2018","45.8","Riesgo alto","6.8","Riesgo bajo","63.9","Riesgo alto","8.36","6.7","15.9","111.4","393"
"52","Nariño","52356","Ipiales","2019","49.8","Riesgo alto","26.5","Riesgo medio","42.3","Riesgo alto","6.68","0.63","43.3","346.4","185.6"
"52","Nariño","52356","Ipiales","2020","31.6","Riesgo medio","17.0","Riesgo medio","60.8","Riesgo alto","6.55","1.5","21.6","278.9","404.1"
"52","Nariño","52356","Ipiales","2021","31.9","Riesgo medio","2.4","Sin riesgo","60.6","Riesgo alto","7.1","8.18","20.7","88.5","59.5"
"52","Nariño","52356","Ipiales","2022","31.0","Riesgo medio","2.3","Sin riesgo","67.7","Riesgo alto","7.14","5.16","16.7","18.3","145.3"
"52","Nariño","52356","Ipiales","2023","27.9","Riesgo medio","1.3","Sin riesgo","75.4","Riesgo alto","6.22","7.46","14.3","353.4","462.2"
"52","Nariño","52378","La Cruz","2007","34.2","Riesgo medio","30.7","Riesgo medio","41.2","Riesgo alto","6.11","6.52","7.5","232.1","442.2"
"52","Nariño","52378","La Cruz","2008","35.4","Riesgo alto","37.4","Riesgo alto","32.5","Riesgo medio","7.53","0.27","33.4","549.2","185.3"
"52","Nariño","52378","La Cruz","2009","38.1","Riesgo alto","8.8","Riesgo bajo","42.7","Riesgo alto","6.6","8.76","13.4","856.3","106.4"
"52","Nariño","52378","La Cruz","2010","38.6","Riesgo alto","23.5","Riesgo medio","45.1","Riesgo alto","8.35","9.6","43.1","176.6","419.4"
"52","Nariño","52378","La Cruz","2011","49.1","Riesgo alto","34.7","Riesgo medio","53.4","Riesgo alto","7.98","9.92","8.2","635.9","229.8"
"52","Nariño","52378","La Cruz","2012","49.0","Riesgo alto","23.4","Riesgo medio","52.3","Riesgo alto","6.56","8.25","33","240.3","253.9"
"52","Nariño","52378","La Cruz","2013","44.5","Riesgo alto","8.8","Riesgo bajo","41.8","Riesgo alto","6.86","6.6","2.5","908.7","95.5"
"52","Nariño","52378","La Cruz","2014","43.7","Riesgo alto","ND","ND","38.6","Riesgo alto","6.68","4.93","36.5","553.5","471"
"52","Nariño","52378","La Cruz","2015","50.3","Riesgo alto","ND","ND","56.3","Riesgo alto","6.89","7.69","35.6","660","211.6"
"52","Nariño","52378","La Cruz","2016","49.8","Riesgo alto","ND","ND","ND","ND","7.46","0.56","36.6","307.2","116.7"
"52","Nariño","52378","La Cruz","2017","47.2","Riesgo alto","ND","ND","26.1","Riesgo medio","8.25","1.74","48.7","4.7","7.9"
"52","Nariño","52378","La Cruz","2018","45.2","Riesgo alto","11.3","Riesgo bajo","54.3","Riesgo alto","6.62","7.9","8.6","925.7","246"
"52","Nariño","52378","La Cruz","2019","45.5","Riesgo alto","13.0","Riesgo bajo","53.4","Riesgo alto","6.22","9.79","18.6","594.8","417.7"
"52","Nariño","52378","La Cruz","2020","2.6","Sin riesgo","2.6","Sin riesgo","ND","ND","6.84","3.97","15.4","294.2","46.8"
"52","Nariño","52378","La Cruz","2021","12.7","Riesgo bajo","12.7","Riesgo bajo","ND","ND","7.19","1.55","21.4","816","292.4"
"52","Nariño","52378","La Cruz","2022","6.6","Riesgo bajo","6.6","Riesgo bajo","ND","ND","8.43","7.85","41.7","28.9","480.3"
"52","Nariño","52381","La Florida","2007","23.0","Riesgo medio","23.0","Riesgo medio","ND","ND","6.14","5.52","35.5","548.2","265.4"
"52","Nariño","52381","La Florida","2008","26.5","Riesgo medio","26.4","Riesgo medio","30.5","Riesgo medio","8.32","9.9","45.8","445.5","234"
"52","Nariño","52381","La Florida","2009","22.9","Riesgo medio","24.0","Riesgo medio","22.6","Riesgo medio","6.34","7.61","1","659.1","226.3"
"52","Nariño","52381","La Florida","2010","23.1","Riesgo medio","18.3","Riesgo medio","25.4","Riesgo medio","6.11","2.64","29.7","369.3","196.4"
"52","Nariño","52381","La Florida","2011","29.7","Riesgo medio","25.8","Riesgo medio","29.9","Riesgo medio","6.31","7.99","8.4","151.8","420"
"52","Nariño","52381","La Florida","2012","28.0","Riesgo medio","42.5","Riesgo alto","33.5","Riesgo medio","8.41","6.38","42.8","918.5","430.9"
"52","Nariño","52381","La Florida","2013","25.7","Riesgo medio","ND","ND","26.6","Riesgo medio","7.83","0.58","40.2","410.7","464.2"
"52","Nariño","52381","La Florida","2014","32.3","Riesgo medio","ND","ND","33.9","Riesgo medio","7.16","5.77","46.5","194.4","87.5"
"52","Nariño","52381","La Florida","2015","25.1","Riesgo medio","ND","ND","9.0","Riesgo bajo","7.9","7.5","12.5","925.3","286.1"
"52","Nariño","52381","La Florida","2016","33.0","Riesgo medio","ND","ND","ND","ND","7.51","2.49","5.9","290.3","195.5"
"52","Nariño","52381","La Florida","2017","30.7","Riesgo medio","ND","ND","ND","ND","6.87","8.94","42.3","717","326.2"
"52","Nariño","52381","La Florida","2018","29.7","Riesgo medio","16.6","Riesgo medio","31.9","Riesgo medio","6.56","2.73","17.4","69.2","165.7"
"52","Nariño","52381","La Florida","2019","15.4","Riesgo medio","0.0","Sin riesgo","19.1","Riesgo medio","8.35","9.7","16","831.1","269.6"
"52","Nariño","52381","La Florida","2020","5.5","Riesgo bajo","5.5","Riesgo bajo","ND","ND","6.56","6.16","49.6","786.6","250"
"52","Nariño","52381","La Florida","2021","0.0","Sin riesgo","0.0","Sin riesgo","0.0","Sin riesgo","6.77","5.13","27.1","453.9","219.7"
"52","Nariño","52381","La Florida","2022","8.5","Riesgo bajo","8.2","Riesgo bajo","9.6","Riesgo bajo","6.06","0.89","18.4","441.5","165.8"
"52","Nariño","52381","La Florida","2023","1.8","Sin riesgo","1.9","Sin riesgo","0.0","Sin riesgo","7.17","7.75","33.6","928.6","164.5"
"52","Nariño","52385","La Llanada","2007","14.5","Riesgo medio","17.3","Riesgo medio","12.0","Riesgo bajo","6.87","5.23","15.3","608.8","295.1"
"52","Nariño","52385","La Llanada","2008","17.7","Riesgo medio","8.5","Riesgo bajo","23.2","Riesgo medio","6.17","7.43","35.8","663.4","123.7"
"52","Nariño","52385","La Llanada","2009","23.3","Riesgo medio","16.3","Riesgo medio","25.3","Riesgo medio","7.12","6.58","22.9","213.5","462.3"
"52","Nariño","52385","La Llanada","2010","28.1","Riesgo medio","20.1","Riesgo medio","29.6","Riesgo medio","6.85","7.69","42.5","638.7","218.6"
"52","Nariño","52385","La Llanada","2011","25.0","Riesgo medio","30.6","Riesgo medio","23.8","Riesgo medio","8.05","8.68","7.3","426.4","53.2"
"52","Nariño","52385","La Llanada","2012","43.6","Riesgo alto","32.5","Riesgo medio","43.9","Riesgo alto","8.28","6.74","11.1","943.3","27.4"
"52","Nariño","52385","La Llanada","2013","52.0","Riesgo alto","8.4","Riesgo bajo","55.4","Riesgo alto","7.99","3.02","41.7","824.4","312.9"
"52","Nariño","52385","La Llanada","2014","48.5","Riesgo alto","0.0","Sin riesgo","38.4","Riesgo alto","8.08","0.99","46.7","403","487.5"
"52","Nariño","52385","La Llanada","2015","46.4","Riesgo alto","0.0","Sin riesgo","60.6","Riesgo alto","7.56","1.82","4.5","717.3","66.5"
"52","Nariño","52385","La Llanada","2016","36.8","Riesgo alto","ND","ND","ND","ND","8.07","6.5","10.1","546.3","210.7"
"52","Nariño","52385","La Llanada","2017","49.5","Riesgo alto","ND","ND","ND","ND","8.48","6.63","49.4","931.7","261.8"
"52","Nariño","52385","La Llanada","2018","10.8","Riesgo bajo","10.6","Riesgo bajo","10.9","Riesgo bajo","6.51","1.46","42.5","187.3","424.9"
"52","Nariño","52385","La Llanada","2019","13.8","Riesgo bajo","10.1","Riesgo bajo","16.5","Riesgo medio","7.79","1","48.9","769.2","356.1"
"52","Nariño","52385","La Llanada","2020","0.0","Sin riesgo","0.0","Sin riesgo","ND","ND","7.61","2.47","5.6","535","207.6"
"52","Nariño","52385","La Llanada","2021","9.5","Riesgo bajo","9.5","Riesgo bajo","ND","ND","6.22","2.9","47.2","54.5","294.3"
"52","Nariño","52385","La Llanada","2022","3.2","Sin riesgo","3.2","Sin riesgo","ND","ND","6.18","7.37","31.8","819.6","222.6"
"52","Nariño","52385","La Llanada","2023","6.4","Riesgo bajo","6.4","Riesgo bajo","ND","ND","6.42","2.24","34","383.3","53"
"52","Nariño","52390","La Tola","2008","90.4","Inviable sanitariamente","90.4","Inviable sanitariamente","ND","ND","6.22","6.97","45","677","275.9"
"52","Nariño","52390","La Tola","2009","41.2","Riesgo alto","41.2","Riesgo alto","ND","ND","7.24","7.11","17.1","271.3","48.3"
"52","Nariño","52390","La Tola","2010","42.3","Riesgo alto","38.1","Riesgo alto","63.0","Riesgo alto","6.21","8.1","9.9","724.8","114.9"
"52","Nariño","52390","La Tola","2011","42.6","Riesgo alto","31.5","Riesgo medio","86.9","Inviable sanitariamente","6.33","3.91","18","138","118.7"
"52","Nariño","52390","La Tola","2012","42.0","Riesgo alto","35.5","Riesgo alto","53.4","Riesgo alto","6.71","6.81","30.9","711","143.3"
"52","Nariño","52390","La Tola","2013","46.5","Riesgo alto","63.3","Riesgo alto","29.8","Riesgo medio","7.83","0.01","49.9","634.2","260.4"
"52","Nariño","52390","La Tola","2015","28.4","Riesgo medio","28.2","Riesgo medio","28.8","Riesgo medio","7.83","4.65","41.5","972.7","15.2"
"52","Nariño","52390","La Tola","2016","50.1","Riesgo alto","ND","ND","ND","ND","6.2","8.41","21.9","292.7","52.4"
"52","Nariño","52390","La Tola","2017","39.7","Riesgo alto","ND","ND","ND","ND","7.92","5.96","46.9","520.1","214.4"
"52","Nariño","52390","La Tola","2018","27.9","Riesgo medio","27.9","Riesgo medio","ND","ND","7.48","3.08","20.5","381.5","116.2"
"52","Nariño","52399","La Unión","2007","42.5","Riesgo alto","42.5","Riesgo alto","ND","ND","6.49","7.41","18.3","604.3","343.1"
"52","Nariño","52399","La Unión","2008","49.9","Riesgo alto","46.3","Riesgo alto","57.0","Riesgo alto","7.37","7.8","5.4","690.7","218.1"
"52","Nariño","52399","La Unión","2009","44.6","Riesgo alto","0.9","Sin riesgo","53.7","Riesgo alto","6.3","8.63","25","205.9","73.7"
"52","Nariño","52399","La Unión","2010","51.8","Riesgo alto","32.2","Riesgo medio","61.0","Riesgo alto","8.29","1.78","20.7","13","151.2"
"52","Nariño","52399","La Unión","2011","57.1","Riesgo alto","26.5","Riesgo medio","66.0","Riesgo alto","6.25","2.67","5.4","3.3","269.1"
"52","Nariño","52399","La Unión","2012","61.5","Riesgo alto","36.5","Riesgo alto","67.7","Riesgo alto","7.62","8.84","4.1","869.8","282.5"
"52","Nariño","52399","La Unión","2013","62.2","Riesgo alto","32.1","Riesgo medio","62.2","Riesgo alto","6.08","1.8","30.5","668","362.5"
"52","Nariño","52399","La Unión","2014","63.3","Riesgo alto","22.5","Riesgo medio","64.5","Riesgo alto","6.34","7.55","28.9","320.4","159"
"52","Nariño","52399","La Unión","2015","59.9","Riesgo alto","41.6","Riesgo alto","68.6","Riesgo alto","8.42","7.64","49.9","304.5","44.5"
"52","Nariño","52399","La Unión","2016","57.6","Riesgo alto","ND","ND","74.9","Riesgo alto","7.38","8.02","19.5","647.3","16.1"
"52","Nariño","52399","La Unión","2017","59.2","Riesgo alto","30.5","Riesgo medio","78.6","Riesgo alto","7.23","2.78","43.1","954.9","333.8"
"52","Nariño","52399","La Unión","2018","58.3","Riesgo alto","39.1","Riesgo alto","65.1","Riesgo alto","8.14","0.84","33.9","33.1","278.8"
"52","Nariño","52399","La Unión","2019","59.3","Riesgo alto","9.7","Riesgo bajo","67.3","Riesgo alto","7.12","2.23","42.6","184.5","77.1"
"52","Nariño","52399","La Unión","2020","4.4","Sin riesgo","4.4","Sin riesgo","ND","ND","6.37","8.14","14.4","406.4","44.1"
"52","Nariño","52399","La Unión","2021","18.2","Riesgo medio","14.8","Riesgo medio","58.4","Riesgo alto","8.14","7.56","12.6","873.9","235.6"
"52","Nariño","52399","La Unión","2022","30.4","Riesgo medio","13.5","Riesgo bajo","72.4","Riesgo alto","7.61","2.87","29.5","271.9","30.6"
"52","Nariño","52399","La Unión","2023","31.2","Riesgo medio","21.0","Riesgo medio","72.0","Riesgo alto","6.25","8.36","25.3","293.8","295.6"
"52","Nariño","52405","Leiva","2007","61.7","Riesgo alto","65.3","Riesgo alto","50.2","Riesgo alto","8.36","7.89","27.5","967.1","169"
"52","Nariño","52405","Leiva","2008","58.8","Riesgo alto","59.6","Riesgo alto","58.4","Riesgo alto","7.15","5.87","31.1","696.7","215.2"
